"session_goal_id","goal_tracker_id","activity","present","datetime","clicks","created_by","updated_by","created_at","updated_at"
"712847a1-8c37-4a95-a899-c5ca2152d3ed",c1d8b278-3ad9-400f-9ae0-8b162470f9f3,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 07:32:31.471,2023-07-08 07:32:31.471
"712847a1-8c37-4a95-a899-c5ca2152d3ed","0a5ed437-e497-4eda-82ff-ed8daa548044",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 07:32:31.471,2023-07-08 07:32:31.471
"712847a1-8c37-4a95-a899-c5ca2152d3ed",bd27028f-038d-4719-9d30-500de01adad6,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 07:32:31.471,2023-07-08 07:32:31.471
"712847a1-8c37-4a95-a899-c5ca2152d3ed","3ab0ecfd-e14d-4fba-9fcc-fd9fdfee7e4f",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 07:32:31.471,2023-07-08 07:32:31.471
"712847a1-8c37-4a95-a899-c5ca2152d3ed",d7b6dd8b-8e01-4332-a0c5-844de147854e,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 07:32:31.471,2023-07-08 07:32:31.471
"19aa9cb6-c887-4c24-b13e-1bf48d720450","0a5ed437-e497-4eda-82ff-ed8daa548044",,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:53:43.002,2023-07-08 09:53:43.002
"19aa9cb6-c887-4c24-b13e-1bf48d720450",bd27028f-038d-4719-9d30-500de01adad6,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:53:43.002,2023-07-08 09:53:43.002
"19aa9cb6-c887-4c24-b13e-1bf48d720450",d7b6dd8b-8e01-4332-a0c5-844de147854e,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:53:43.002,2023-07-08 09:53:43.002
"19aa9cb6-c887-4c24-b13e-1bf48d720450",c1d8b278-3ad9-400f-9ae0-8b162470f9f3,,false,,1,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:53:43.002,2023-07-08 09:53:43.002
"19aa9cb6-c887-4c24-b13e-1bf48d720450","3ab0ecfd-e14d-4fba-9fcc-fd9fdfee7e4f",,false,,1,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:53:43.002,2023-07-08 09:53:43.002
"2a85cdf7-003c-4b5f-b26b-42fde37bc4eb",c1d8b278-3ad9-400f-9ae0-8b162470f9f3,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:55:10.521,2023-07-08 09:55:10.521
"2a85cdf7-003c-4b5f-b26b-42fde37bc4eb","0a5ed437-e497-4eda-82ff-ed8daa548044",,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:55:10.521,2023-07-08 09:55:10.521
"2a85cdf7-003c-4b5f-b26b-42fde37bc4eb",bd27028f-038d-4719-9d30-500de01adad6,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:55:10.521,2023-07-08 09:55:10.521
"2a85cdf7-003c-4b5f-b26b-42fde37bc4eb","3ab0ecfd-e14d-4fba-9fcc-fd9fdfee7e4f",,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:55:10.521,2023-07-08 09:55:10.521
"2a85cdf7-003c-4b5f-b26b-42fde37bc4eb",d7b6dd8b-8e01-4332-a0c5-844de147854e,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-08 09:55:10.521,2023-07-08 09:55:10.521
fa6f0ba0-7b6b-4afd-994b-54c5d7334fb6,c1d8b278-3ad9-400f-9ae0-8b162470f9f3,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 11:16:14.453,2023-07-08 11:16:14.453
fa6f0ba0-7b6b-4afd-994b-54c5d7334fb6,"0a5ed437-e497-4eda-82ff-ed8daa548044",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 11:16:14.453,2023-07-08 11:16:14.453
fa6f0ba0-7b6b-4afd-994b-54c5d7334fb6,bd27028f-038d-4719-9d30-500de01adad6,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 11:16:14.453,2023-07-08 11:16:14.453
fa6f0ba0-7b6b-4afd-994b-54c5d7334fb6,"3ab0ecfd-e14d-4fba-9fcc-fd9fdfee7e4f",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 11:16:14.453,2023-07-08 11:16:14.453
fa6f0ba0-7b6b-4afd-994b-54c5d7334fb6,d7b6dd8b-8e01-4332-a0c5-844de147854e,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-08 11:16:14.453,2023-07-08 11:16:14.453
e9da8d53-1395-45ca-8585-e91497862935,f2940ad7-9273-4052-8c46-eb7be6acf688,,false,,,b33e30d6-7532-4d74-a988-482f3ab52d1a,b33e30d6-7532-4d74-a988-482f3ab52d1a,2023-07-10 05:05:19.061,2023-07-10 05:05:19.061
e9da8d53-1395-45ca-8585-e91497862935,"4b0f7d66-2c49-4dad-9018-afeac7e453d4",,false,,,b33e30d6-7532-4d74-a988-482f3ab52d1a,b33e30d6-7532-4d74-a988-482f3ab52d1a,2023-07-10 05:05:19.061,2023-07-10 05:05:19.061
e9da8d53-1395-45ca-8585-e91497862935,"844a5737-06e4-4c06-b8c9-d2d2838f5b71",,false,,,b33e30d6-7532-4d74-a988-482f3ab52d1a,b33e30d6-7532-4d74-a988-482f3ab52d1a,2023-07-10 05:05:19.061,2023-07-10 05:05:19.061
"0398d245-f703-4487-9eef-ec09391d5c14",c1d8b278-3ad9-400f-9ae0-8b162470f9f3,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 14:12:29.869,2023-07-10 14:12:29.869
"0398d245-f703-4487-9eef-ec09391d5c14","0a5ed437-e497-4eda-82ff-ed8daa548044",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 14:12:29.869,2023-07-10 14:12:29.869
"0398d245-f703-4487-9eef-ec09391d5c14",bd27028f-038d-4719-9d30-500de01adad6,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 14:12:29.869,2023-07-10 14:12:29.869
"0398d245-f703-4487-9eef-ec09391d5c14","3ab0ecfd-e14d-4fba-9fcc-fd9fdfee7e4f",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 14:12:29.869,2023-07-10 14:12:29.869
"0398d245-f703-4487-9eef-ec09391d5c14",d7b6dd8b-8e01-4332-a0c5-844de147854e,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-10 14:12:29.869,2023-07-10 14:12:29.869
aaaf17b3-6868-4ca3-ab26-a626a147f96c,c1d8b278-3ad9-400f-9ae0-8b162470f9f3,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-10 14:13:06.888,2023-07-10 14:13:06.888
aaaf17b3-6868-4ca3-ab26-a626a147f96c,"0a5ed437-e497-4eda-82ff-ed8daa548044",,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-10 14:13:06.888,2023-07-10 14:13:06.888
aaaf17b3-6868-4ca3-ab26-a626a147f96c,bd27028f-038d-4719-9d30-500de01adad6,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-10 14:13:06.888,2023-07-10 14:13:06.888
aaaf17b3-6868-4ca3-ab26-a626a147f96c,"3ab0ecfd-e14d-4fba-9fcc-fd9fdfee7e4f",,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-10 14:13:06.888,2023-07-10 14:13:06.888
aaaf17b3-6868-4ca3-ab26-a626a147f96c,d7b6dd8b-8e01-4332-a0c5-844de147854e,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-10 14:13:06.888,2023-07-10 14:13:06.888
"01bc6184-cdc2-4ee3-9199-f2ebab67dec9","9dc8af5f-db9e-4c53-964a-fb603dd56f8c",,false,,,"94c67ece-1fa8-4e65-ad22-cb08481ad089","94c67ece-1fa8-4e65-ad22-cb08481ad089",2023-07-10 17:32:25.149,2023-07-10 17:32:25.149
"01bc6184-cdc2-4ee3-9199-f2ebab67dec9",f7417121-212f-44d8-8c39-f786afb3c38f,,false,,1,"94c67ece-1fa8-4e65-ad22-cb08481ad089","94c67ece-1fa8-4e65-ad22-cb08481ad089",2023-07-10 17:32:25.149,2023-07-10 17:32:25.149
"01bc6184-cdc2-4ee3-9199-f2ebab67dec9","388046e4-0085-4c21-92a4-27e3da1aab90",,false,,1,"94c67ece-1fa8-4e65-ad22-cb08481ad089","94c67ece-1fa8-4e65-ad22-cb08481ad089",2023-07-10 17:32:25.149,2023-07-10 17:32:25.149
"5d0b6df6-9691-462d-badd-b81d14291cc3","0a5ed437-e497-4eda-82ff-ed8daa548044",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:45:44.633,2023-07-11 06:45:44.633
"5d0b6df6-9691-462d-badd-b81d14291cc3",bd27028f-038d-4719-9d30-500de01adad6,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:45:44.633,2023-07-11 06:45:44.633
"5d0b6df6-9691-462d-badd-b81d14291cc3",d7b6dd8b-8e01-4332-a0c5-844de147854e,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:45:44.633,2023-07-11 06:45:44.633
"5d0b6df6-9691-462d-badd-b81d14291cc3",c1d8b278-3ad9-400f-9ae0-8b162470f9f3,,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:45:44.633,2023-07-11 06:45:44.633
"5d0b6df6-9691-462d-badd-b81d14291cc3","3ab0ecfd-e14d-4fba-9fcc-fd9fdfee7e4f",,false,,0,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:45:44.633,2023-07-11 06:45:44.633
"87a7e313-d8af-4fab-8632-cae20f867144",c1d8b278-3ad9-400f-9ae0-8b162470f9f3,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:47:28.637,2023-07-11 06:47:28.637
"87a7e313-d8af-4fab-8632-cae20f867144",bd27028f-038d-4719-9d30-500de01adad6,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:47:28.637,2023-07-11 06:47:28.637
"87a7e313-d8af-4fab-8632-cae20f867144","3ab0ecfd-e14d-4fba-9fcc-fd9fdfee7e4f",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:47:28.637,2023-07-11 06:47:28.637
"87a7e313-d8af-4fab-8632-cae20f867144",d7b6dd8b-8e01-4332-a0c5-844de147854e,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:47:28.637,2023-07-11 06:47:28.637
"87a7e313-d8af-4fab-8632-cae20f867144","0a5ed437-e497-4eda-82ff-ed8daa548044",,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 06:47:28.637,2023-07-11 06:47:28.637
ea02926d-1a0e-4850-858e-c7453f3a6cb7,"3077caf3-9af1-40c5-8582-b3f391e24b75",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 07:00:03.149,2023-07-11 07:00:03.149
ea02926d-1a0e-4850-858e-c7453f3a6cb7,f369e2ab-710f-4c41-8609-e8a699b1ce9e,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 07:00:03.149,2023-07-11 07:00:03.149
"827e36f8-cb66-4244-a36f-46b5f1ca411c","94171cbf-c9d1-4849-9016-c5494ee489fa",,false,,2,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 07:00:03.149,2023-07-11 07:00:03.149
"827e36f8-cb66-4244-a36f-46b5f1ca411c",cf43684e-d437-4f67-885d-c4425b4b4855,,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 07:00:03.149,2023-07-11 07:00:03.149
"827e36f8-cb66-4244-a36f-46b5f1ca411c",c88d4ff3-f735-44e7-97a7-6d8d14bc3167,,false,,2,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 07:00:03.149,2023-07-11 07:00:03.149
ea02926d-1a0e-4850-858e-c7453f3a6cb7,"12f0c310-2c95-4cfa-ad2c-decdda310148",,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 07:00:03.149,2023-07-11 07:00:03.149
e6a17a4b-898e-4e50-892f-121b62153ca6,cf43684e-d437-4f67-885d-c4425b4b4855,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-11 07:18:04.222,2023-07-11 07:18:04.222
e6a17a4b-898e-4e50-892f-121b62153ca6,c88d4ff3-f735-44e7-97a7-6d8d14bc3167,,false,,,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-11 07:18:04.222,2023-07-11 07:18:04.222
e6a17a4b-898e-4e50-892f-121b62153ca6,"94171cbf-c9d1-4849-9016-c5494ee489fa",,false,,1,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-11 07:18:04.222,2023-07-11 07:18:04.222
ae160ca1-34ad-4183-960e-38339bd7ab95,"3077caf3-9af1-40c5-8582-b3f391e24b75",,false,,0,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-11 07:18:04.222,2023-07-11 07:18:04.222
ae160ca1-34ad-4183-960e-38339bd7ab95,"12f0c310-2c95-4cfa-ad2c-decdda310148",,false,,1,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-11 07:18:04.222,2023-07-11 07:18:04.222
ae160ca1-34ad-4183-960e-38339bd7ab95,f369e2ab-710f-4c41-8609-e8a699b1ce9e,,false,,1,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-11 07:18:04.222,2023-07-11 07:18:04.222
a592be0e-1e9f-4490-816c-c59b5e6befba,"63e0afe3-f042-4021-96db-6b7dadc47622",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 11:15:56.149,2023-07-11 11:15:56.149
a592be0e-1e9f-4490-816c-c59b5e6befba,"4168c05b-5ace-4983-b4a3-806a7561e563",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 11:15:56.149,2023-07-11 11:15:56.149
a592be0e-1e9f-4490-816c-c59b5e6befba,"1229391a-34ae-4e73-b340-2365703d0460",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 11:15:56.149,2023-07-11 11:15:56.149
"1557a3e9-228e-49c2-9a21-60ed5c24554a","63e0afe3-f042-4021-96db-6b7dadc47622",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 11:29:39.309,2023-07-11 11:29:39.309
"1557a3e9-228e-49c2-9a21-60ed5c24554a","4168c05b-5ace-4983-b4a3-806a7561e563",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 11:29:39.309,2023-07-11 11:29:39.309
"1557a3e9-228e-49c2-9a21-60ed5c24554a","1229391a-34ae-4e73-b340-2365703d0460",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 11:29:39.309,2023-07-11 11:29:39.309
"02b5c5f4-d3cc-4e0a-9a24-8f9a00b95aff","63e0afe3-f042-4021-96db-6b7dadc47622",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 11:36:58.105,2023-07-11 11:36:58.105
"02b5c5f4-d3cc-4e0a-9a24-8f9a00b95aff","4168c05b-5ace-4983-b4a3-806a7561e563",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 11:36:58.105,2023-07-11 11:36:58.105
"02b5c5f4-d3cc-4e0a-9a24-8f9a00b95aff","1229391a-34ae-4e73-b340-2365703d0460",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 11:36:58.105,2023-07-11 11:36:58.105
be1f945f-20f8-4c50-bcd0-2157dfa90cbc,f7417121-212f-44d8-8c39-f786afb3c38f,,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 12:52:43.601,2023-07-11 12:52:43.601
be1f945f-20f8-4c50-bcd0-2157dfa90cbc,"9dc8af5f-db9e-4c53-964a-fb603dd56f8c",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 12:52:43.601,2023-07-11 12:52:43.601
be1f945f-20f8-4c50-bcd0-2157dfa90cbc,"388046e4-0085-4c21-92a4-27e3da1aab90",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-11 12:52:43.601,2023-07-11 12:52:43.601
"2cd40314-540a-44f8-b8c8-b9797a6010e7","3f752c54-da82-47e6-bfe5-876a8458b0ca",,false,,,"0187606d-dbb7-4b46-9f99-98c3a1ac125c","0187606d-dbb7-4b46-9f99-98c3a1ac125c",2023-07-11 15:20:05.840,2023-07-11 15:20:05.840
"2cd40314-540a-44f8-b8c8-b9797a6010e7","24d8462f-e631-40e7-bf24-874628190777",,false,,,"0187606d-dbb7-4b46-9f99-98c3a1ac125c","0187606d-dbb7-4b46-9f99-98c3a1ac125c",2023-07-11 15:20:05.840,2023-07-11 15:20:05.840
"2cd40314-540a-44f8-b8c8-b9797a6010e7","42dc8d53-0b89-43f6-af91-10029670fdf6",,false,,,"0187606d-dbb7-4b46-9f99-98c3a1ac125c","0187606d-dbb7-4b46-9f99-98c3a1ac125c",2023-07-11 15:20:05.840,2023-07-11 15:20:05.840
"6ef9b356-193c-4885-b0a6-1f90134bd3a8","426f5a88-f3c6-4e12-8ae3-ca372c2189cd",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:46:38.922,2023-07-12 06:46:38.922
"6ef9b356-193c-4885-b0a6-1f90134bd3a8","892e6f32-0c8f-41fe-b707-e91992c45060",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:46:38.922,2023-07-12 06:46:38.922
"6ef9b356-193c-4885-b0a6-1f90134bd3a8","40ad86c1-624f-4ba1-aadd-857b26bf91e4",,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:46:38.922,2023-07-12 06:46:38.922
cbe9d206-b5c8-4d2d-b204-9ec5989a7ebf,"4aaa04c6-2b93-46c6-a865-5c8f675464a3",,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:46:38.922,2023-07-12 06:46:38.922
cbe9d206-b5c8-4d2d-b204-9ec5989a7ebf,b73217be-bb91-4f37-876e-772b0df2f0db,,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:46:38.922,2023-07-12 06:46:38.922
cbe9d206-b5c8-4d2d-b204-9ec5989a7ebf,"9d994aa7-b601-43e4-8a29-6e4b542c92d4",,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:46:38.922,2023-07-12 06:46:38.922
f1e4912c-1362-4fac-950f-30e9ca782f32,"426f5a88-f3c6-4e12-8ae3-ca372c2189cd",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:50:14.380,2023-07-12 06:50:14.380
f1e4912c-1362-4fac-950f-30e9ca782f32,"892e6f32-0c8f-41fe-b707-e91992c45060",,false,,,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:50:14.380,2023-07-12 06:50:14.380
f1e4912c-1362-4fac-950f-30e9ca782f32,"40ad86c1-624f-4ba1-aadd-857b26bf91e4",,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:50:14.380,2023-07-12 06:50:14.380
c5dfdb8f-dae0-426f-b5b0-46369e934ed7,"4aaa04c6-2b93-46c6-a865-5c8f675464a3",,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:50:14.380,2023-07-12 06:50:14.380
c5dfdb8f-dae0-426f-b5b0-46369e934ed7,b73217be-bb91-4f37-876e-772b0df2f0db,,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:50:14.380,2023-07-12 06:50:14.380
c5dfdb8f-dae0-426f-b5b0-46369e934ed7,"9d994aa7-b601-43e4-8a29-6e4b542c92d4",,false,,1,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-12 06:50:14.380,2023-07-12 06:50:14.380
"96d864eb-6cd2-453a-84c7-5022d96050ba","4aaa04c6-2b93-46c6-a865-5c8f675464a3",,false,,,f5138b61-8012-4854-a13f-86841ff6224b,f5138b61-8012-4854-a13f-86841ff6224b,2023-07-12 07:05:50.429,2023-07-12 07:05:50.429
"96d864eb-6cd2-453a-84c7-5022d96050ba",b73217be-bb91-4f37-876e-772b0df2f0db,,false,,,f5138b61-8012-4854-a13f-86841ff6224b,f5138b61-8012-4854-a13f-86841ff6224b,2023-07-12 07:05:50.429,2023-07-12 07:05:50.429
"96d864eb-6cd2-453a-84c7-5022d96050ba","9d994aa7-b601-43e4-8a29-6e4b542c92d4",,false,,,f5138b61-8012-4854-a13f-86841ff6224b,f5138b61-8012-4854-a13f-86841ff6224b,2023-07-12 07:05:50.429,2023-07-12 07:05:50.429
"48f2f11d-189f-4ab0-8975-ab4b93a3f0c3","40ad86c1-624f-4ba1-aadd-857b26bf91e4",,false,,,f5138b61-8012-4854-a13f-86841ff6224b,f5138b61-8012-4854-a13f-86841ff6224b,2023-07-12 07:05:50.429,2023-07-12 07:05:50.429
"48f2f11d-189f-4ab0-8975-ab4b93a3f0c3","426f5a88-f3c6-4e12-8ae3-ca372c2189cd",,false,,,f5138b61-8012-4854-a13f-86841ff6224b,f5138b61-8012-4854-a13f-86841ff6224b,2023-07-12 07:05:50.429,2023-07-12 07:05:50.429
"48f2f11d-189f-4ab0-8975-ab4b93a3f0c3","892e6f32-0c8f-41fe-b707-e91992c45060",,false,,,f5138b61-8012-4854-a13f-86841ff6224b,f5138b61-8012-4854-a13f-86841ff6224b,2023-07-12 07:05:50.429,2023-07-12 07:05:50.429
"30685055-e345-4505-96ac-698837169247","69f524d6-10e7-4cdb-ba7d-e03757c74ff1",,false,,,"0ca4c890-f85c-4552-adbd-942d6945768f","0ca4c890-f85c-4552-adbd-942d6945768f",2023-07-12 09:04:44.754,2023-07-12 09:04:44.754
"30685055-e345-4505-96ac-698837169247","822ca118-19e8-49d5-89bd-456e710aa5af",,false,,,"0ca4c890-f85c-4552-adbd-942d6945768f","0ca4c890-f85c-4552-adbd-942d6945768f",2023-07-12 09:04:44.754,2023-07-12 09:04:44.754
"30685055-e345-4505-96ac-698837169247",ab4cd288-8669-4858-b122-53c250de4282,,false,,1,"0ca4c890-f85c-4552-adbd-942d6945768f","0ca4c890-f85c-4552-adbd-942d6945768f",2023-07-12 09:04:44.754,2023-07-12 09:04:44.754
"6c20ed36-405d-4df1-906f-9891ba183817","02dda23e-ef6d-4923-b672-d271bf728895",,false,,1,"0ca4c890-f85c-4552-adbd-942d6945768f","0ca4c890-f85c-4552-adbd-942d6945768f",2023-07-12 09:04:44.754,2023-07-12 09:04:44.754
"6c20ed36-405d-4df1-906f-9891ba183817",ee2bca16-7c85-460f-8dfa-f02b41d95aad,,false,,2,"0ca4c890-f85c-4552-adbd-942d6945768f","0ca4c890-f85c-4552-adbd-942d6945768f",2023-07-12 09:04:44.754,2023-07-12 09:04:44.754
"6c20ed36-405d-4df1-906f-9891ba183817",e491f2ae-04bd-434d-8fd3-f885af58e4a5,,false,,1,"0ca4c890-f85c-4552-adbd-942d6945768f","0ca4c890-f85c-4552-adbd-942d6945768f",2023-07-12 09:04:44.754,2023-07-12 09:04:44.754
