"session_client_id","client_id","customer_id","division_id","session_id","plan_id","present","notes","client_absence_reason_id","notes_plan","data_session","created_by","updated_by","created_at","updated_at","client_attendance","show_goals","session_notes_plan"
"4b3b6c89-a70b-4253-96fe-9e241fdc9159","157e100c-cd6d-4f1d-9d30-0305dfedc9a1","4ee9402a-e1c2-4ecd-a146-40d72b82da51",,"7890dec9-5069-4b27-beeb-8f21d0cef945","485ddad1-fbb5-47d4-b1e3-6d4851338e73",true,"",,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-30 11:32:20.580,2023-06-30 11:32:20.580,false,false,false
"83367288-61df-4990-aeb2-586d352bd154",e4551205-e939-45ed-804b-2bddf65651a3,a98ffeba-4ba5-44d0-b774-eac142002a24,,"62b5eb91-9ee8-42a1-94fb-734b88e633d2","0d87a34e-7cfe-416e-9504-ff9a7395a703",true,"",,,true,d512572b-878d-44c1-aa08-e13006ec92c8,d512572b-878d-44c1-aa08-e13006ec92c8,2023-06-30 15:49:57.839,2023-06-30 15:49:57.839,false,false,false
c2415504-29f0-4a08-9b00-457b58780c5c,"62a90884-5297-4d4d-8ed2-bc6aa6910b8d","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"50b65895-29db-4694-aaeb-8027db45b91f",,true,"",,,false,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-06-30 21:59:28.165,2023-06-30 21:59:28.165,false,false,false
db330f04-97ae-401e-b83d-64fe84f55ed0,"405f3ca9-97e3-462c-86e1-17383934b1d4",affd8a4d-6625-4abe-81fa-715e2cfc2f17,,f32ff9fe-61b3-4111-b21d-d6dcaf91befd,,true,"",,aa,false,"1ccfae9b-0116-4d05-8b6f-f368fd9dc496","1ccfae9b-0116-4d05-8b6f-f368fd9dc496",2023-07-30 07:40:33.494,2023-07-30 07:40:33.494,true,true,true
"5aa6af85-6748-4271-97b5-15c5c1173ddc",c8e8f6c6-2561-4f9d-80bf-4268cf261e4a,"13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"4055f9a7-8d13-437e-bb43-dd2b7c1e39c2",cf59f203-7a1b-440f-8711-b1a0287fd96c,true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-01 07:06:33.092,2023-07-01 07:06:33.092,false,false,false
"5c86c2dc-607d-4e5d-acff-3c8461aff831","9879c291-53f9-44b5-a196-4ef431734a14","1e107908-127b-4057-a43d-064165fd83a2",,d7cc1d77-1d77-4fd7-834f-29bfc5659196,"39410493-9184-4d72-ba59-041c80656f3f",true,"[{ ""Type"": ""Text"", ""Title"": ""Quick Plan Note Title"", ""fieldName"": ""quick_plan_notes"", ""Required"": ""Y"", ""HelpText"": ""Quick Plan Notes""}]",,,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-01 07:32:37.141,2023-07-01 07:32:37.141,false,false,false
"4f1bc2ba-2b73-4153-b666-666de2d0f60c","62a90884-5297-4d4d-8ed2-bc6aa6910b8d","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"61aa4655-8094-4e53-9c36-2c9b1126fa41",b5b375a0-8c0d-45a5-9f94-09f33198aa56,true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-01 10:14:07.441,2023-07-01 10:14:07.441,false,false,false
"2fe09385-71ae-44ca-9779-0cfcfaf8a4b8",c8e8f6c6-2561-4f9d-80bf-4268cf261e4a,"13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"61aa4655-8094-4e53-9c36-2c9b1126fa41",cf59f203-7a1b-440f-8711-b1a0287fd96c,true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-01 10:14:07.441,2023-07-01 10:14:07.441,false,false,false
"46cf9842-ef3c-431b-92f2-7a5bdf4edac4","47e9dc78-fba1-4a19-ba1f-555d36ee6180","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"61aa4655-8094-4e53-9c36-2c9b1126fa41","8f39bde2-2372-42de-906d-4b35f09672f5",true,"[{ ""Type"": ""Text"", ""Title"": ""Quick Plan Note Title"", ""fieldName"": ""quick_plan_notes"", ""Required"": ""Y"", ""HelpText"": ""Quick Plan Notes""}]",,,false,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-01 10:14:28.641,2023-07-01 10:14:28.641,false,false,false
cc56cdc8-e95b-4ead-b99d-5cc55d45a907,"67c23861-9b46-4d49-90c5-00e1d32bb953","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"61aa4655-8094-4e53-9c36-2c9b1126fa41","79d463e7-f5a0-4fd7-a455-6020ad33eb77",true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-01 10:25:44.969,2023-07-01 10:25:44.969,false,false,false
d7411fdf-236f-4b39-84fe-2445776bb23f,"267f4767-9f07-4b03-a3b8-e13c4c2eb6c1","2d6861de-6343-48f4-acf2-729bfb057409",,"5494bc04-72e6-46c1-b2a5-e9e4a853d317","19943229-f8e5-4362-ae16-7379d7374220",true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-02 04:28:20.084,2023-07-02 04:28:20.084,false,false,false
b2834b06-6433-4164-9594-f9d99fbf2a4d,"157e100c-cd6d-4f1d-9d30-0305dfedc9a1","4ee9402a-e1c2-4ecd-a146-40d72b82da51",,"663aa9ec-91f7-48dd-bbe8-454218cbb974","485ddad1-fbb5-47d4-b1e3-6d4851338e73",true,"",,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-02 14:17:38.667,2023-07-02 14:17:38.667,false,false,false
"97e2141b-ba6f-476f-8ef6-66a6bd3aa994","0434356e-0555-4582-8acc-ad5a5c89ec7c","760d1f07-1e01-4557-ac34-1e929b2136e3",,bbce5bc3-3a08-414b-a4a7-6fbd09a185b8,"44d30a2b-7cdb-4e51-aebd-56a48005c7ff",true,"",,,true,"036cc557-5881-4bf9-88de-4e6114f14bb4","036cc557-5881-4bf9-88de-4e6114f14bb4",2023-07-02 14:19:47.072,2023-07-02 14:19:47.072,false,false,false
"65ae9812-6778-42ec-9f68-6fbc807a48d3","60b68b9b-625d-4731-bab7-cd2f2eb845c6","1e107908-127b-4057-a43d-064165fd83a2",,b0aa6ef3-0571-4f57-b941-b7201301cccd,,true,"",,,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-02 14:22:13.621,2023-07-02 14:22:13.621,false,false,false
"4a5aeca5-bbfe-4f93-b2fc-0cda7890f8f8",c5858ed1-cb50-4394-b311-b2894559631a,c32a0c2e-1042-4263-adc1-32869c2f1b43,,eb50d496-0d9f-474c-8032-294e2b8f769d,"18da3eb7-1e86-4fca-b8f3-ab65da1a88d3",true,"",,,true,"613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-02 14:27:15.482,2023-07-02 14:27:15.482,false,false,false
"1b85a38f-5664-48e1-94b1-929d84a3ff27",c4444ef0-fedb-4357-ae71-a3496de79e92,"55d346c2-a843-4b74-9d3e-254aa8c6dd76",,df227734-7612-479c-8b3b-ac8e432d88c3,"708f1ff8-2220-4128-becf-ff15209357d0",true,"",,,true,e547f970-b173-4218-9717-e62674f4ee7c,e547f970-b173-4218-9717-e62674f4ee7c,2023-07-02 14:37:52.470,2023-07-02 14:37:52.470,false,false,false
"0a156645-e830-4300-953f-5f0323b728b1",e52da68f-d419-49bc-9c29-cfaa3b60dca4,b90b0bca-1ffc-4954-b30e-23453ee8a65e,,eda93f35-4e30-44e8-91a3-03fa4a1dcf9f,,true,"",,,false,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-03 04:29:47.581,2023-07-03 04:29:47.581,false,false,false
"1c383d2b-9680-4360-b698-3763af2cf07c",e52da68f-d419-49bc-9c29-cfaa3b60dca4,b90b0bca-1ffc-4954-b30e-23453ee8a65e,,fdbeb1b5-3769-4cbf-a2ba-82cad6590aea,"9f972bbf-b616-48ce-8a40-929059ac496d",true,"",,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-03 04:33:21.113,2023-07-03 04:33:21.113,false,false,false
"7c3c9b76-9089-4e39-be60-0c5bb72582cf",e52da68f-d419-49bc-9c29-cfaa3b60dca4,b90b0bca-1ffc-4954-b30e-23453ee8a65e,,"6b9a2cf6-3f3b-4edd-b982-083b0396cd67","9f972bbf-b616-48ce-8a40-929059ac496d",true,"",,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-03 04:34:22.790,2023-07-03 04:34:22.790,false,false,false
"35bdf22c-d505-4774-971f-12a1cfa4b3f9","267f4767-9f07-4b03-a3b8-e13c4c2eb6c1","2d6861de-6343-48f4-acf2-729bfb057409",,"6d9361a7-1cf1-42d7-a704-bde2ecb7e529","19943229-f8e5-4362-ae16-7379d7374220",true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-03 04:41:10.068,2023-07-03 04:41:10.068,false,false,false
"184aad54-cf4e-4add-8834-903c0354e41d",c36a5174-fdd7-492a-b2c8-e942b0fc5b8d,"13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"68c6a692-5944-477c-a8ea-7da5ad19a790",c2ddf542-3418-4291-89b3-d33054943995,true,"",,,true,"6dce2a84-3a67-4636-ac25-92b37b407ceb","6dce2a84-3a67-4636-ac25-92b37b407ceb",2023-07-03 06:19:07.043,2023-07-03 06:19:07.043,false,false,false
"91e03d8c-ea91-43ab-b658-8bbcead2999a","0ed875dc-6ec3-4b69-8928-6279c47f2d04","1e107908-127b-4057-a43d-064165fd83a2",,"7c37bc20-60c5-4da5-aeb8-7bd995f629c7",,true,"",,,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-03 06:21:52.904,2023-07-03 06:21:52.904,false,false,false
"19c3a2e5-11ab-4962-aa5e-47442a416348",d6f46520-b74c-484a-8824-430d7700cf93,"4ee9402a-e1c2-4ecd-a146-40d72b82da51",,"2803ad5a-7780-4b2b-ad91-06d867ac90dd","4d3a0f4b-af33-44fa-ae38-d638a69704ac",true,"",,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-03 06:22:48.593,2023-07-03 06:22:48.593,false,false,false
b11132be-746c-45a3-8a1e-9755b89a1dde,"157e100c-cd6d-4f1d-9d30-0305dfedc9a1","4ee9402a-e1c2-4ecd-a146-40d72b82da51",,"2803ad5a-7780-4b2b-ad91-06d867ac90dd","485ddad1-fbb5-47d4-b1e3-6d4851338e73",true,"",,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-03 06:22:48.593,2023-07-03 06:22:48.593,false,false,false
f015dc5d-e77f-4603-92e9-e38f2c444a3f,ae0b03ee-82fc-43a9-8fa9-bbcf4a3fd66e,"4ee9402a-e1c2-4ecd-a146-40d72b82da51",,"2803ad5a-7780-4b2b-ad91-06d867ac90dd",e9e01c0d-627c-44d8-aa60-b39a209cb38d,true,"",,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-03 06:22:48.593,2023-07-03 06:22:48.593,false,false,false
"9cb1f731-8826-4432-b929-42745246d2c8","2db9c247-1e31-40fb-85ac-15984805a90e",c32a0c2e-1042-4263-adc1-32869c2f1b43,,fc0e97e9-7778-49ed-9c18-50d4942dbde2,,true,"",,,false,"613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-03 06:24:06.542,2023-07-03 06:24:06.542,false,false,false
e85fd029-e48d-4113-8aad-df472876df8b,"27930129-8ad2-4660-9554-54b6efa1ae02",c32a0c2e-1042-4263-adc1-32869c2f1b43,,fc0e97e9-7778-49ed-9c18-50d4942dbde2,,true,"",,,false,"613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-03 06:24:06.542,2023-07-03 06:24:06.542,false,false,false
f2da6fa2-86c9-41b0-b8d7-395e2ebb1d62,"0434356e-0555-4582-8acc-ad5a5c89ec7c","760d1f07-1e01-4557-ac34-1e929b2136e3",,"99741b73-605d-4738-bb4f-62777992f56e",,true,"",,,false,faa24410-29d5-41e6-86a3-89315a5129ae,faa24410-29d5-41e6-86a3-89315a5129ae,2023-07-03 06:29:50.026,2023-07-03 06:29:50.026,false,false,false
ad85b2d5-354f-487f-bfcc-9df528158124,c4444ef0-fedb-4357-ae71-a3496de79e92,"55d346c2-a843-4b74-9d3e-254aa8c6dd76",,e0023dd1-cc36-4be4-ac06-382e5190bbdf,"708f1ff8-2220-4128-becf-ff15209357d0",true,"",,,true,a6414af9-e698-4fb7-893d-4b4db89d404a,a6414af9-e698-4fb7-893d-4b4db89d404a,2023-07-03 06:33:14.413,2023-07-03 06:33:14.413,false,false,false
"50e5e770-7062-4420-8245-cf4f21166821",d6f46520-b74c-484a-8824-430d7700cf93,"4ee9402a-e1c2-4ecd-a146-40d72b82da51",,cd8b6fd6-8093-4fba-9db9-10dd19b91c9d,"4d3a0f4b-af33-44fa-ae38-d638a69704ac",true,"",,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-03 06:37:23.520,2023-07-03 06:37:23.520,false,false,false
"3047d56e-5872-432b-9dc7-0b3204c6489d",a0bf6500-e77c-4a3c-9fe8-9ede7cba2f76,"13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,d439b477-e852-42f1-8190-e3fcfc2b9dfc,"928b014c-e589-49bc-8e2c-4dee47368f53",true,"[{ ""Type"": ""Text"", ""Title"": ""Quick Plan Note Title"", ""fieldName"": ""quick_plan_notes"", ""Required"": ""Y"", ""HelpText"": ""Quick Plan Notes""}]",,,false,"6dce2a84-3a67-4636-ac25-92b37b407ceb","6dce2a84-3a67-4636-ac25-92b37b407ceb",2023-07-03 06:37:47.410,2023-07-03 06:37:47.410,false,false,false
"841e0d4f-6520-4e45-a81d-55605c4f1203","45b29618-c0b2-42c6-9f45-4d533d43981b","1e107908-127b-4057-a43d-064165fd83a2",,"8d96c957-14f7-461a-82b2-88c8e1800d22","2586fcf1-182e-451f-a541-5ddc25e423f6",true,"",,sdfgbnm,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-03 07:34:07.029,2023-07-03 07:34:07.029,false,false,false
e91d9f0c-0cc7-482f-b14c-85a25748be0a,"45b29618-c0b2-42c6-9f45-4d533d43981b","1e107908-127b-4057-a43d-064165fd83a2",,"359dba3b-7eab-470a-8f2a-47994acab385","2586fcf1-182e-451f-a541-5ddc25e423f6",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-03 07:55:39.978,2023-07-03 07:55:39.978,false,false,false
c7368dd0-5a5f-414d-b391-74219bdfcf07,"47e9dc78-fba1-4a19-ba1f-555d36ee6180","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"92806fbf-3a3a-4852-a8bf-75ff70e1131a",c65ca7c9-5666-4c9f-a73b-3a32448ec846,true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-03 12:37:26.697,2023-07-03 12:37:26.697,false,false,false
"64168eda-5824-4957-836a-e7cc67070945","47e9dc78-fba1-4a19-ba1f-555d36ee6180","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"613604d5-cea6-49dd-b7d8-5ffbfed8c34e",c65ca7c9-5666-4c9f-a73b-3a32448ec846,true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-03 12:39:22.297,2023-07-03 12:39:22.297,false,false,false
c4852425-76ca-4d45-a04c-7f30707b49e5,"888c7116-bf06-48fe-a613-a444d1180d22","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,fdc67572-9949-437b-ba77-bba5c5d7d7d7,"745f663b-01ff-4930-8eae-e07c9993c988",true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-03 12:43:46.046,2023-07-03 12:43:46.046,false,false,false
"1384ed41-540b-4b65-a6a0-4bcb2b733b17","6428cfac-a462-479d-9b90-fe4470e2cec5","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"4e67cb35-2dce-4f5d-8161-567b0ce4476a","1cf9d507-8866-461d-b3d4-c0ed685579c3",true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-03 12:49:14.973,2023-07-03 12:49:14.973,false,false,false
d82ee572-cf8d-4aa8-903b-f431cf22f2ab,"7c9bd29d-f5e4-4e93-bab5-14ea649b92f2",a98ffeba-4ba5-44d0-b774-eac142002a24,,"8235c311-fe61-42b2-ad31-89709d75271d","61aae58b-cc97-4361-bd76-578bd6430b2b",true,"",,Notes,true,d512572b-878d-44c1-aa08-e13006ec92c8,d512572b-878d-44c1-aa08-e13006ec92c8,2023-08-17 17:55:57.038,2023-08-17 17:55:57.038,true,true,true
a030467f-270a-49a4-b825-8d6684571707,ebe8439f-947a-4fb5-b03a-3987cfd4f8ee,b90b0bca-1ffc-4954-b30e-23453ee8a65e,,"4c432e42-d8a7-4416-9a6f-7397d507b697",ca03876b-687c-468e-afcd-f60baa1872c9,true,"",,Test,true,"4ccf43fc-53a3-4020-9db7-058cf15fa89e","4ccf43fc-53a3-4020-9db7-058cf15fa89e",2023-07-03 18:12:58.536,2023-07-03 18:12:58.536,false,false,false
e760cb77-2766-4cdf-ac31-d25107ee46d2,ebe8439f-947a-4fb5-b03a-3987cfd4f8ee,b90b0bca-1ffc-4954-b30e-23453ee8a65e,,"47cee6c0-0513-4cb5-b015-1916b583d022",,true,"",,,true,"4ccf43fc-53a3-4020-9db7-058cf15fa89e","4ccf43fc-53a3-4020-9db7-058cf15fa89e",2023-07-03 18:56:06.320,2023-07-03 18:56:06.320,false,false,false
"87ab7593-684d-4734-b8f4-b4feb28706ac",b7cd8236-f662-4b93-a3f3-e12d5095c468,"13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"3758c0ce-0837-4301-a2fd-a80e8d6d6a1f",bbbef566-a055-4e1b-a6cc-366a877601f7,true,"""[{\""Type\"":\""Text\"",\""Title\"":\""Quick Plan Note Title\"",\""fieldName\"":\""quick_plan_notes\"",\""Required\"":\""Y\"",\""HelpText\"":\""Documentation for John while he is in tier 2.\""}]""",,Documentation for John while he is in tier 2.,false,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-03 19:31:06.195,2023-07-03 19:31:06.195,false,false,false
"3730c8d9-fd76-4ba4-a069-4ff773d3ef4e",c5858ed1-cb50-4394-b311-b2894559631a,c32a0c2e-1042-4263-adc1-32869c2f1b43,,c3b3f423-e932-4858-8df0-0e5bf3501c53,"18da3eb7-1e86-4fca-b8f3-ab65da1a88d3",true,"",,,true,"613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-04 08:32:44.738,2023-07-04 08:32:44.738,false,false,false
"4f6e9643-a0c6-4c98-a91c-ee07c319e584",b7cd8236-f662-4b93-a3f3-e12d5095c468,"13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"1a248307-8a5e-4cfd-a64d-9e1413acad61",bbbef566-a055-4e1b-a6cc-366a877601f7,true,"""[{\""Type\"":\""Text\"",\""Title\"":\""Quick Plan Note Title\"",\""fieldName\"":\""quick_plan_notes\"",\""Required\"":\""Y\"",\""HelpText\"":\""Notes on John Smith\""}]""",,Notes on John Smith,false,"1d14e719-5735-4480-9696-4fa417c1d9ee","1d14e719-5735-4480-9696-4fa417c1d9ee",2023-07-03 21:00:26.194,2023-07-03 21:00:26.194,false,false,false
a27ebffd-198d-459d-ba44-607f77e6ca3f,e4551205-e939-45ed-804b-2bddf65651a3,a98ffeba-4ba5-44d0-b774-eac142002a24,,"8235c311-fe61-42b2-ad31-89709d75271d",,true,"",,Notes and plan,false,d512572b-878d-44c1-aa08-e13006ec92c8,d512572b-878d-44c1-aa08-e13006ec92c8,2023-08-17 17:55:57.038,2023-08-17 17:55:57.038,true,true,true
"520c3d42-b192-4a98-8c96-77cf92bb9877","0ed875dc-6ec3-4b69-8928-6279c47f2d04","1e107908-127b-4057-a43d-064165fd83a2",,f97666cf-8b55-480e-9d2e-a0a3ef8bef4f,,true,"",,Notes & Plan,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-04 09:30:52.536,2023-07-04 09:30:52.536,false,false,false
a427b97f-0cbf-45f3-a2b9-294b70a5664d,b7cd8236-f662-4b93-a3f3-e12d5095c468,"13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,eb4401d1-1107-480e-9b3a-9d186e9d75cd,"71619ff1-7ebc-4477-ae01-d16301ba54b0",true,"",,John was anxious about his math test and used anxiety reducing techniques,true,"1d14e719-5735-4480-9696-4fa417c1d9ee","1d14e719-5735-4480-9696-4fa417c1d9ee",2023-07-03 21:03:56.675,2023-07-03 21:03:56.675,false,false,false
"39599016-5382-4039-9eb3-690ed930d88f","0bb7472f-32d1-4916-9b65-cbb53b91a448",aa58a1a6-9273-4071-8d1e-50a31e4761ea,,"1f36bd01-99a5-4b3a-a8e0-959f9c1b5004","3767ea86-41fc-4392-be59-bc482c1dde28",true,"",,,true,e33b96a0-4228-47ef-850d-f54caac0134e,e33b96a0-4228-47ef-850d-f54caac0134e,2023-07-03 21:58:02.245,2023-07-03 21:58:02.245,false,false,false
"732496f8-2aee-4aeb-84ef-5b94ebe57ab4",de935731-aba6-4340-a0b3-383b4ba9991d,"3b985e88-49c7-48e8-9da3-c2ca9bb02a06",,"92757433-79df-45f5-ab94-5708c9326cce",f415a164-ce1c-42ee-ac7f-6567f8c96141,true,"",,Anvay 7/5/23,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-05 04:19:24.513,2023-07-05 04:19:24.513,false,false,false
c4a35b5d-7b62-4b61-98e6-a7f97598cd62,ffdee1ee-b3fa-43ce-b71d-00cad25fa56a,a6748b14-572a-4262-beba-6a77ebe5eb84,,"0f505fbe-56f2-4509-b5e0-55a06ab40202","26eeeb3c-70a1-4e97-a815-8be27b238998",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-08-19 03:47:41.220,2023-08-19 03:47:41.220,false,true,true
"43c31c34-4d04-4469-85ee-e2fba65960cd","267f4767-9f07-4b03-a3b8-e13c4c2eb6c1","2d6861de-6343-48f4-acf2-729bfb057409",,d3864d22-9ab5-4370-9845-49597faafebd,"19943229-f8e5-4362-ae16-7379d7374220",true,"",,axd,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-04 04:23:59.896,2023-07-04 04:23:59.896,false,false,false
db4c1d5d-18c2-4e36-97a7-7c849cac5205,"91f4fe7b-9041-435c-9f7e-41f1a90f1d7f","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,fcb8151e-863b-44c4-9085-79f7114ac3e1,,true,"",,eftryu,false,"6dce2a84-3a67-4636-ac25-92b37b407ceb","6dce2a84-3a67-4636-ac25-92b37b407ceb",2023-07-04 05:28:42.656,2023-07-04 05:28:42.656,false,false,false
"5362df3b-b591-4cc3-bc1b-2fd1d23e96fd","0ed875dc-6ec3-4b69-8928-6279c47f2d04","1e107908-127b-4057-a43d-064165fd83a2",,"7aeba810-5d45-4ff1-92a5-5f0a83efb9a3",edda004d-224f-4e62-a87e-902e1631dece,true,"","1b25bacf-c7ff-4c02-8e9b-91cfb831935c",Borquez Joseph - 1st session,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-04 09:35:58.292,2023-07-04 09:35:58.292,false,false,false
"9d96c16f-fbeb-4930-83ac-9db36c326c40",b7cd8236-f662-4b93-a3f3-e12d5095c468,"13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"1be0ae4f-622b-40c5-9460-f57c454c1d40","122d8b85-9242-405f-afc4-cb3bcede37a3",true,"",,ttt,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-04 09:54:34.335,2023-07-04 09:54:34.335,false,false,false
"56f9cb1f-0063-44a3-abed-1fb4e3f48d0d","75acda9f-2d4f-43d2-ba1e-cff7ee19f463","2d6861de-6343-48f4-acf2-729bfb057409",,bae4f5c8-438d-4d77-83ed-18cece61998f,"85b2eb52-e376-4b93-8dc3-7244b19ee1a5",true,"",,,true,"64a009c8-5f70-4c73-9183-9cd48b57eb90","64a009c8-5f70-4c73-9183-9cd48b57eb90",2023-07-05 05:07:55.170,2023-07-05 05:07:55.170,false,false,false
f562b5e9-8431-4d08-b376-84d40417d165,de935731-aba6-4340-a0b3-383b4ba9991d,"3b985e88-49c7-48e8-9da3-c2ca9bb02a06",,b98c3c70-3402-4f73-9b5d-0eb78050e309,f415a164-ce1c-42ee-ac7f-6567f8c96141,true,"",,Anvay session 3 5/7/23,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-05 04:25:50.730,2023-07-05 04:25:50.730,false,false,false
"517f7de5-181f-491c-804d-40d2c3202bf7","67c23861-9b46-4d49-90c5-00e1d32bb953","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,"2a37c303-e77b-46bb-ab73-c496908be917","79d463e7-f5a0-4fd7-a455-6020ad33eb77",true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-05 05:01:27.197,2023-07-05 05:01:27.197,false,false,false
"8f6076d2-f91c-452e-8d2c-189c1260f4d2","267f4767-9f07-4b03-a3b8-e13c4c2eb6c1","2d6861de-6343-48f4-acf2-729bfb057409",,"9da6bb70-fc8f-4111-bc38-8ffc958ec9bb","19943229-f8e5-4362-ae16-7379d7374220",true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-05 05:02:56.806,2023-07-05 05:02:56.806,false,false,false
