"session_id","service_id","created_by","updated_by","created_at","updated_at"
ccdec3b7-7840-41ea-8621-15b5a4440863,"60a087c5-6104-449e-a3b0-430edb1e17de","613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-21 14:00:09.701,2023-07-21 14:00:09.701
d5bb7feb-9ca5-4fa0-a86a-ca186cd4be3c,"669c99ee-b9f6-4363-ad7f-867a171fbf4f","93be822c-adae-4b68-9661-615842276d6b","93be822c-adae-4b68-9661-615842276d6b",2023-07-21 14:14:09.003,2023-07-21 14:14:09.003
"7d6c80d9-85a0-49be-993b-cd079c85484f","1d09ffb0-8952-4b26-8e21-5c7f05f4f36e","93be822c-adae-4b68-9661-615842276d6b","93be822c-adae-4b68-9661-615842276d6b",2023-07-21 14:23:36.794,2023-07-21 14:23:36.794
"52f36b18-4864-4a3a-87b5-4de8fea5ff9c",d08837ec-1d13-4494-96cb-74ccbafd226e,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-21 14:24:19.420,2023-07-21 14:24:19.420
"4d2e92ef-a875-41d7-9ddd-789f035fb2ec",a9c72446-d1f8-4466-8ee9-905b47f1a009,"94c67ece-1fa8-4e65-ad22-cb08481ad089","94c67ece-1fa8-4e65-ad22-cb08481ad089",2023-07-21 14:24:49.489,2023-07-21 14:24:49.489
fc4513e3-a4bd-43e3-a4e2-05cc50891ad0,d08837ec-1d13-4494-96cb-74ccbafd226e,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-07-21 14:31:48.304,2023-07-21 14:31:48.304
"0d29c1a9-dfb9-4b72-8576-b1c6caa2db93","77e0c0bf-e2ef-4392-91e1-5901aa8f034c","93be822c-adae-4b68-9661-615842276d6b","93be822c-adae-4b68-9661-615842276d6b",2023-07-21 14:32:13.849,2023-07-21 14:32:13.849
"757e3fca-44b9-48a6-8e12-fced130ff4fd",a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-21 14:32:44.549,2023-07-21 14:32:44.549
b1cd2fef-3c8e-470a-a53a-80cd6110cd8a,"60a087c5-6104-449e-a3b0-430edb1e17de","345b8081-d691-438e-9be2-7b282036713f","345b8081-d691-438e-9be2-7b282036713f",2023-07-21 14:35:56.860,2023-07-21 14:35:56.860
c27d4d9f-6576-45ad-82b2-b52d77081c28,e7dd83ad-27ab-48ae-bea2-b92bed26390e,"345b8081-d691-438e-9be2-7b282036713f","345b8081-d691-438e-9be2-7b282036713f",2023-07-21 14:38:38.701,2023-07-21 14:38:38.701
"2366f98e-d1e6-4dca-ac35-096247841499","8bda31cf-71f6-4da7-b76d-73f03f5edd86","94c67ece-1fa8-4e65-ad22-cb08481ad089","94c67ece-1fa8-4e65-ad22-cb08481ad089",2023-07-21 14:41:05.507,2023-07-21 14:41:05.507
"0e58cd7e-4295-48b2-8dae-a13467cac80d","10135a8f-7619-420a-89a2-ebfdee195b40","345b8081-d691-438e-9be2-7b282036713f","345b8081-d691-438e-9be2-7b282036713f",2023-07-21 14:43:24.334,2023-07-21 14:43:24.334
d541db33-d95c-40f4-92ee-53ad0924be5f,"8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-21 14:43:25.868,2023-07-21 14:43:25.868
"097a337b-4f33-4641-8623-b69cfe6968d4","8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-21 14:56:47.587,2023-07-21 14:56:47.587
e2acfabc-1113-4df6-8ddf-506416c64ced,"8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-21 15:02:32.344,2023-07-21 15:02:32.344
d465a593-9567-4c1f-9315-8ae04eff4cf1,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-21 15:23:37.765,2023-07-21 15:23:37.765
f89cce19-2176-4b60-9611-c3f0dbb36aba,"8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-21 15:28:30.445,2023-07-21 15:28:30.445
"897a40c1-97ba-4385-b77e-c814cef3165a",f565ef94-f446-4854-8e00-4f3b607c4ac4,ff5f7163-ef6e-43a1-b234-3228df9a0bb8,ff5f7163-ef6e-43a1-b234-3228df9a0bb8,2023-07-21 16:06:31.740,2023-07-21 16:06:31.740
"68c3f072-accf-437c-8b8d-d92bc7b62c5c","39718829-c72c-4fe6-9c44-2472df782c94","48b868db-8207-4b19-897b-dd5e34e787d1","48b868db-8207-4b19-897b-dd5e34e787d1",2023-07-21 16:24:47.710,2023-07-21 16:24:47.710
"3d0279b2-9426-48b5-8f7c-4148f61f024d","66fb78d7-214c-49dc-958a-53cc10e607dc",bf918f51-86c4-4072-8dcf-a0d2a263bc9c,bf918f51-86c4-4072-8dcf-a0d2a263bc9c,2023-07-21 18:25:22.560,2023-07-21 18:25:22.560
f0d65d74-a088-47f5-b381-ae06ca79ed85,"66fb78d7-214c-49dc-958a-53cc10e607dc",bf918f51-86c4-4072-8dcf-a0d2a263bc9c,bf918f51-86c4-4072-8dcf-a0d2a263bc9c,2023-07-21 18:33:05.166,2023-07-21 18:33:05.166
d05ac605-baf2-40c0-b209-08157362cf17,"8bda31cf-71f6-4da7-b76d-73f03f5edd86","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-08-04 03:21:17.579,2023-08-04 03:21:17.579
ebedb945-ddf4-4b01-9622-4f73ce3de832,"8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-22 14:18:36.713,2023-07-22 14:18:36.713
"48ad06d8-e1f0-4cd4-9bac-a1824fb53837","8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-22 14:24:43.492,2023-07-22 14:24:43.492
d76a4527-7e77-4ff6-bc35-f84f1f13b82a,"8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-22 14:40:51.967,2023-07-22 14:40:51.967
"920689fd-02bc-43d8-a0f2-6b479acb130b",f565ef94-f446-4854-8e00-4f3b607c4ac4,d512572b-878d-44c1-aa08-e13006ec92c8,d512572b-878d-44c1-aa08-e13006ec92c8,2023-07-22 16:41:31.395,2023-07-22 16:41:31.395
a2c1280f-f1ec-4bb8-8780-ace9896e47c4,f565ef94-f446-4854-8e00-4f3b607c4ac4,d512572b-878d-44c1-aa08-e13006ec92c8,d512572b-878d-44c1-aa08-e13006ec92c8,2023-07-22 16:58:59.917,2023-07-22 16:58:59.917
"9c5652f4-1145-42d4-89d6-6c506174e8a8","8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-22 17:07:58.950,2023-07-22 17:07:58.950
"2f68bacb-7ca8-4960-a6d4-1d23428062e6","6b51becc-9561-44ee-a438-4f28db5cd239","03b70e42-e90c-4041-bcca-646233420419","03b70e42-e90c-4041-bcca-646233420419",2023-07-23 06:08:50.056,2023-07-23 06:08:50.056
"819c5878-1f3d-4420-ab64-a4fe42333fa4",b6d0de94-1ee0-44e3-a5de-028cccea511a,"03b70e42-e90c-4041-bcca-646233420419","03b70e42-e90c-4041-bcca-646233420419",2023-07-23 08:55:52.715,2023-07-23 08:55:52.715
"52775d0b-4d23-412a-b804-5b85d691f60e",b6d0de94-1ee0-44e3-a5de-028cccea511a,"03b70e42-e90c-4041-bcca-646233420419","03b70e42-e90c-4041-bcca-646233420419",2023-07-23 09:02:04.821,2023-07-23 09:02:04.821
e68202f6-b0b8-40cc-b51e-3d7d029fb985,b6d0de94-1ee0-44e3-a5de-028cccea511a,"03b70e42-e90c-4041-bcca-646233420419","03b70e42-e90c-4041-bcca-646233420419",2023-07-23 09:27:34.651,2023-07-23 09:27:34.651
d882fc56-21c1-4e29-942b-e6294d5c7e05,b6d0de94-1ee0-44e3-a5de-028cccea511a,"03b70e42-e90c-4041-bcca-646233420419","03b70e42-e90c-4041-bcca-646233420419",2023-07-23 09:30:00.455,2023-07-23 09:30:00.455
"8c054827-6e1b-4932-9321-f1777771e026",cf4036db-4739-4f34-8a83-793db5b1a138,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-23 09:41:11.034,2023-07-23 09:41:11.034
ef753357-e571-4a16-8e22-9878fd59a358,a9c72446-d1f8-4466-8ee9-905b47f1a009,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-23 09:41:34.681,2023-07-23 09:41:34.681
"89896cb0-1021-4104-b816-fb57080287e4","3b42485d-6b6b-4d4f-b9cf-2ad45596bde5","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-23 13:19:32.867,2023-07-23 13:19:32.867
fd3d0be6-74b0-4fb3-bede-8b86e576508f,"8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-23 13:49:30.403,2023-07-23 13:49:30.403
"1dba0cdc-97c0-40eb-b019-d606740e1bc9","8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-23 13:58:22.068,2023-07-23 13:58:22.068
"2a0d2c53-8a35-4c0d-9f2d-a1e7e3d514c0","8054c5cc-c1e6-4a0b-a5bc-0fcbc3a49d7f","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-23 14:05:57.922,2023-07-23 14:05:57.922
c4febee4-cc2e-41cf-8fdd-85220d7c129e,"3b42485d-6b6b-4d4f-b9cf-2ad45596bde5","547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-24 00:40:11.288,2023-07-24 00:40:11.288
"61ff0a92-4979-4aed-9ab1-250215a47923",b6d0de94-1ee0-44e3-a5de-028cccea511a,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-24 04:40:02.067,2023-07-24 04:40:02.067
"4f5b96a7-2679-446a-bf9e-5a9a46b0f85c",b6d0de94-1ee0-44e3-a5de-028cccea511a,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-07-24 04:41:19.938,2023-07-24 04:41:19.938
"810102c0-52b8-4dee-883d-d412a1242b49",dd3959c9-683d-440e-9150-8f2887df288d,"6dce2a84-3a67-4636-ac25-92b37b407ceb","6dce2a84-3a67-4636-ac25-92b37b407ceb",2023-07-24 05:36:09.275,2023-07-24 05:36:09.275
efd3b5b3-7d03-42a9-85a1-fd0e98ea1ca4,b6d0de94-1ee0-44e3-a5de-028cccea511a,"03b70e42-e90c-4041-bcca-646233420419","03b70e42-e90c-4041-bcca-646233420419",2023-07-24 05:37:57.029,2023-07-24 05:37:57.029
"5f7f0189-5c8b-4989-8bbe-3e36b6181ba9",b6d0de94-1ee0-44e3-a5de-028cccea511a,"03b70e42-e90c-4041-bcca-646233420419","03b70e42-e90c-4041-bcca-646233420419",2023-07-24 05:38:55.843,2023-07-24 05:38:55.843
"5d4684c5-027e-4828-afd2-5c2890e6a577","26d9115f-9c3b-4dcf-8828-b8c0ef3248cd","613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-24 05:46:45.725,2023-07-24 05:46:45.725
d6b6fff5-7ce0-4550-a1f9-cdd6e5664edd,"09b2763a-8cbb-45cd-b869-fe2fde4e9e2c","613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-24 05:47:19.542,2023-07-24 05:47:19.542
