"session_goal_id","session_id","goal_id","plan_id","client_id","session_rate_id","present","activity","note","status","created_by","updated_by","created_at","updated_at","data_collection_type_id","positive","negative","neutral","achieved","target","time_in_seconds","min_rating","max_rating","percentage","goal_number","parent_goal_id","rating","frequency"
"0ee70320-a9ee-4d1a-9b43-3a4ca03edbab",a9d81a3b-5220-445e-a390-a08db6beaf93,"9680908b-fa12-4486-8647-9025359fc28f","485ddad1-fbb5-47d4-b1e3-6d4851338e73","157e100c-cd6d-4f1d-9d30-0305dfedc9a1",,false,,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-27 11:42:40.145,2023-06-27 11:42:40.145,c8521421-2822-4301-9edb-005ff2111e82,,,,,,,1,80,,1.0,,,
"7856b462-f9c9-4d28-9ad1-735cea5d3287","8d81cf22-e9d5-432a-97c5-96be523500d9",a95fbe3d-7b6f-457d-9486-2c9359cf7b91,b5b375a0-8c0d-45a5-9f94-09f33198aa56,"62a90884-5297-4d4d-8ed2-bc6aa6910b8d",,false,,,true,"44f0dcf9-a95f-4ced-af56-d1340703d9e4","44f0dcf9-a95f-4ced-af56-d1340703d9e4",2023-06-27 12:08:50.831,2023-06-27 12:08:50.831,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.0,,,
f22c9017-8445-4482-bf2c-02c8b51354f2,d5bb7feb-9ca5-4fa0-a86a-ca186cd4be3c,"449107f8-6cb4-4680-b521-557a0853e890",b59210f4-8286-4956-95f1-7086045659d9,"0d512aac-5860-4819-bad2-7da108852032","771440c2-1642-457a-98da-50bf0d05db7e",false,Tic,,true,"93be822c-adae-4b68-9661-615842276d6b","93be822c-adae-4b68-9661-615842276d6b",2023-07-21 14:14:09.003,2023-07-21 14:14:09.003,cbe68237-8786-4220-a9d0-86c82d5c49b8,,,,,,,1,60,,1.1,"93a2b92d-34ea-402e-9a7b-187210f9c250",60,
"143f3be2-a118-4d5e-9a0c-554bf07fcfe4",f8a9959e-9888-4f95-b66f-2a60fc00cfa7,"16899535-3273-4653-aa42-a9eb654dd3a9",e9e01c0d-627c-44d8-aa60-b39a209cb38d,ae0b03ee-82fc-43a9-8fa9-bbcf4a3fd66e,"4808ea3a-0268-4934-add2-8ad084e31b67",false,cq,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-27 06:27:13.411,2023-06-27 06:27:13.411,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,12,100,,,,12,1.0,,,
db6decfe-70e4-4e6c-99f7-e633f7d4ffd9,"80055294-cdf0-41da-a04c-44a08deb4afc","9680908b-fa12-4486-8647-9025359fc28f","485ddad1-fbb5-47d4-b1e3-6d4851338e73","157e100c-cd6d-4f1d-9d30-0305dfedc9a1","4808ea3a-0268-4934-add2-8ad084e31b67",false,Flash Cards,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-27 06:09:33.943,2023-06-27 06:09:33.943,c8521421-2822-4301-9edb-005ff2111e82,,,,,,,1,80,,1.0,,80,
"708c6909-0fee-452c-b4f3-a2cda2199fd6","80055294-cdf0-41da-a04c-44a08deb4afc","40c835ae-7dee-4332-9ae2-2e44a34d1f10","4d3a0f4b-af33-44fa-ae38-d638a69704ac",d6f46520-b74c-484a-8824-430d7700cf93,"73746298-b121-4aa1-a33a-d86c5bf7e1c3",false,Flash Cards,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-27 06:09:33.943,2023-06-27 06:09:33.943,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,5,10,,,,50,1.0,,,
ed31adfd-6865-44c8-b3f9-fb89c924234b,"6bad4a40-c55e-4aec-b03c-828db2fb441e","10f636e9-afc3-422d-b79c-d44d5b6ee94e","0a837108-0c94-4800-ab84-5ea415cc4e1f","3b87dbd9-8e01-4265-9777-e907dce79327",,false,,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-27 08:12:00.983,2023-06-27 08:12:00.983,"274d0a55-0fb2-496b-9010-527fece976be",,,,,,,,,,1.1,"5649cbef-1f77-4ea0-81d7-93442aad7c5f",,
af338e41-1c6c-4855-ae92-f2e09331b3b8,"45bc2c23-1192-4518-bcd0-3e7ee6f39593","11c6c8af-d599-4097-a9a4-1e5d4d312ff2","4b78c7a3-c19f-408b-9847-6ad43abe35cc",da12ba25-e425-470d-8755-09d8a827b9f3,"771440c2-1642-457a-98da-50bf0d05db7e",false,Flash,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-15 08:48:12.524,2023-07-15 08:48:12.524,"2838895a-8e9d-4c42-bf24-b0c782d71c04",,,,9,10,,,,90,2.0,,,
b1383ef7-5709-4870-938f-e6fc45ae5ba6,"6bad4a40-c55e-4aec-b03c-828db2fb441e","5649cbef-1f77-4ea0-81d7-93442aad7c5f","0a837108-0c94-4800-ab84-5ea415cc4e1f","3b87dbd9-8e01-4265-9777-e907dce79327",,false,,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-06-27 08:12:00.983,2023-06-27 08:12:00.983,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.0,,,
"9be39123-3720-400d-a294-300e8e6488db","45bc2c23-1192-4518-bcd0-3e7ee6f39593","6b11def0-2251-4b70-86fb-28f180893893","4b78c7a3-c19f-408b-9847-6ad43abe35cc",da12ba25-e425-470d-8755-09d8a827b9f3,b2b964f5-2b66-498b-9fe5-935b788fce90,false,Flash,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-15 08:48:12.524,2023-07-15 08:48:12.524,"2838895a-8e9d-4c42-bf24-b0c782d71c04",,,,1,6,,,,17,2.1,"11c6c8af-d599-4097-a9a4-1e5d4d312ff2",,
f8471ab0-5f62-4fc9-ba66-c0551787a987,"097a337b-4f33-4641-8623-b69cfe6968d4","9d1611f9-5fc2-4d03-8534-a70ef5b6e006",cb287211-f6f0-454e-9807-5125e35009ae,a35faf0b-f810-41e2-9d30-d00541a23b5f,"771440c2-1642-457a-98da-50bf0d05db7e",false,ssdddd,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-21 14:56:47.587,2023-07-21 14:56:47.587,e8f6821a-0e92-42bd-83d7-a14fbf91546c,,,,,,,,,,1.0,,,
"373d988b-12c5-4286-b64a-404777e83bf9","097a337b-4f33-4641-8623-b69cfe6968d4","8688a38f-6a27-46f2-b028-5ca0f537a823",cb287211-f6f0-454e-9807-5125e35009ae,a35faf0b-f810-41e2-9d30-d00541a23b5f,"73746298-b121-4aa1-a33a-d86c5bf7e1c3",false,asssssd,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-21 14:56:47.587,2023-07-21 14:56:47.587,d34ae689-7aa6-4e60-bbf4-95c5b7e83db1,,,,,,,,,,1.1,"9d1611f9-5fc2-4d03-8534-a70ef5b6e006",,34
"7b645a3f-12e6-421c-9ae0-ed6060703c3b","999fe10e-97d0-480f-822e-b1ca3a86db00",e23a49fe-0d9d-4735-b9f7-6f5bd5460678,a0ded12d-f614-48a0-af00-b72de974ac5c,"06de79e9-29df-44c9-860f-53ab4e638235",,false,,,true,c1034e4d-e11a-4fd1-a52c-8d3022e628c8,c1034e4d-e11a-4fd1-a52c-8d3022e628c8,2023-06-27 10:25:55.096,2023-06-27 10:25:55.096,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.0,,,
a824825d-b5dd-497a-af1d-dfb23795581b,f3bee6fc-1f5b-46bc-a922-1342e4953197,"7d3b748d-e86f-4aee-ad08-6e0408cedc04",cf59f203-7a1b-440f-8711-b1a0287fd96c,c8e8f6c6-2561-4f9d-80bf-4268cf261e4a,,false,,,true,c1034e4d-e11a-4fd1-a52c-8d3022e628c8,c1034e4d-e11a-4fd1-a52c-8d3022e628c8,2023-06-27 10:28:21.169,2023-06-27 10:28:21.169,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.1,"7f2469a0-cce9-4cf1-82f7-b17de8381aa3",,
"09eaee2f-3ba9-4beb-9844-fa986896acf1",f3bee6fc-1f5b-46bc-a922-1342e4953197,"7f2469a0-cce9-4cf1-82f7-b17de8381aa3",cf59f203-7a1b-440f-8711-b1a0287fd96c,c8e8f6c6-2561-4f9d-80bf-4268cf261e4a,,false,,,true,c1034e4d-e11a-4fd1-a52c-8d3022e628c8,c1034e4d-e11a-4fd1-a52c-8d3022e628c8,2023-06-27 10:28:21.169,2023-06-27 10:28:21.169,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.0,,,
eea4676b-60b7-4f62-8266-03baeb572ccb,b123210b-b865-4276-af07-c52ca02d43d5,"9816ae3b-8871-4a95-b6b8-9a8628791d15",a5d313e7-dcba-4025-b812-e2caa3a24e65,fb44eef0-832f-423a-a967-aa5cb4f7a2af,,false,,,true,"8d547e8c-81c7-431a-b2b5-3dc95076ae70","8d547e8c-81c7-431a-b2b5-3dc95076ae70",2023-06-27 13:55:39.332,2023-06-27 13:55:39.332,"274d0a55-0fb2-496b-9010-527fece976be",0,0,0,,,,,,0,1.0,,,
"87c8ba0b-8856-4ab2-b4ba-f710df4ac734","39605df3-cd0f-4265-aaaf-f82f808ba736","9816ae3b-8871-4a95-b6b8-9a8628791d15",a5d313e7-dcba-4025-b812-e2caa3a24e65,fb44eef0-832f-423a-a967-aa5cb4f7a2af,,false,,,true,"8d547e8c-81c7-431a-b2b5-3dc95076ae70","8d547e8c-81c7-431a-b2b5-3dc95076ae70",2023-06-27 22:01:56.294,2023-06-27 22:01:56.294,"274d0a55-0fb2-496b-9010-527fece976be",,,,,,,,,,1.0,,,
"2e6f456e-5cca-4c7b-851c-e94908c3e1fe","788150f7-36d6-4f4c-9a20-5dcb475c662f",fb6c987a-f791-42df-9d9f-3164d1fae46a,c65ca7c9-5666-4c9f-a73b-3a32448ec846,"47e9dc78-fba1-4a19-ba1f-555d36ee6180",,false,,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-06-27 09:56:53.830,2023-06-27 09:56:53.830,"274d0a55-0fb2-496b-9010-527fece976be",0,0,0,,,,,,0,1.0,,,
dd499f95-d04f-4a34-a5e2-67cfee4f0a61,"1720380f-6ef1-43fd-856c-2cf2dcc02c52",b1e8d6e8-8bfd-4fa4-97f8-67bac27470be,"19943229-f8e5-4362-ae16-7379d7374220","267f4767-9f07-4b03-a3b8-e13c4c2eb6c1",,false,,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-06-28 04:27:45.475,2023-06-28 04:27:45.475,"274d0a55-0fb2-496b-9010-527fece976be",,,,,,,,,,1.3,c6a427b8-b1f7-4691-8430-fe40b61f405e,,
f5f0a7bd-c0d7-4497-8124-50a6c013f417,"1720380f-6ef1-43fd-856c-2cf2dcc02c52",c6a427b8-b1f7-4691-8430-fe40b61f405e,"19943229-f8e5-4362-ae16-7379d7374220","267f4767-9f07-4b03-a3b8-e13c4c2eb6c1",,false,,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-06-28 04:27:45.475,2023-06-28 04:27:45.475,c8521421-2822-4301-9edb-005ff2111e82,,,,,,,34,567,,1.0,,,
ac423609-7f08-4006-8751-c8afcc9bb646,"1720380f-6ef1-43fd-856c-2cf2dcc02c52",fdf5c584-0a81-4214-b0b5-c37ef8a0ad7c,"19943229-f8e5-4362-ae16-7379d7374220","267f4767-9f07-4b03-a3b8-e13c4c2eb6c1",,false,,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-06-28 04:27:45.475,2023-06-28 04:27:45.475,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.1,c6a427b8-b1f7-4691-8430-fe40b61f405e,,
"00e8cfb5-5fcc-4620-aad3-3b0bd2805304",b138175d-03a1-4e27-8794-a2777a26f5af,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e","24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327","73746298-b121-4aa1-a33a-d86c5bf7e1c3",false,"Activity/Data Collection
 Copy to group",,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 04:59:05.577,2023-06-28 04:59:05.577,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,45,67,,,,67,1.0,,,
ae4cdbb7-24fe-4e99-a9f6-9df70163f33e,b138175d-03a1-4e27-8794-a2777a26f5af,e89b635d-89b7-436a-9d2e-f02a0e439acb,"24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327",dd944fed-9d09-43e7-b536-fbe8579e2522,false,"milestone1.1
*Activity/Data Collection",,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 04:59:05.577,2023-06-28 04:59:05.577,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,45,67,,0,0,67,1.1,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e",,
"149b75b8-80f4-4dd3-9be3-7d96cd279608",b138175d-03a1-4e27-8794-a2777a26f5af,b2f04ccb-0c13-4a8e-97aa-2521e93dafed,"24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327","73746298-b121-4aa1-a33a-d86c5bf7e1c3",false,"milestone1.2
*Activity/Data Collection",,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 04:59:05.577,2023-06-28 04:59:05.577,c8521421-2822-4301-9edb-005ff2111e82,,,,,,,34,58,,1.2,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e",57,
bef043c9-bd64-457a-82c9-f745a5eb5a14,b138175d-03a1-4e27-8794-a2777a26f5af,bfbf6ba9-95f5-4893-81e7-aa38e0d0c81e,"24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327","73746298-b121-4aa1-a33a-d86c5bf7e1c3",false,sadfghjkl,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 04:59:05.577,2023-06-28 04:59:05.577,"1d42a188-37af-4530-9cd5-c69569cd65ce",,,,,,,0,0,,1.3,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e",,
"3aa54fb6-4461-4c34-b570-ab3ff09d8999",b138175d-03a1-4e27-8794-a2777a26f5af,b5b97bdc-a244-4d3e-8fce-e9f0046f6f79,"24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327","73746298-b121-4aa1-a33a-d86c5bf7e1c3",false,srdtfyuij,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 04:59:05.577,2023-06-28 04:59:05.577,"274d0a55-0fb2-496b-9010-527fece976be",4,4,3,,,,0,0,50,1.4,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e",,
d7e27ccc-fb86-4f45-8e13-1575e1878010,"3021ba63-fa2a-402c-a87a-535c211ac846",e5bafe6d-8dde-4c9d-aa31-683f8e25f8a3,"4d46c0ff-fc1c-48f8-b61d-64e72de591b6","70c064e2-31e8-4695-a95e-b6c40b726892",,false,,,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:19:02.629,2023-06-28 06:19:02.629,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.0,,,
"9bc177dc-4c7f-4ce6-90a7-23e401f7d9c4","3021ba63-fa2a-402c-a87a-535c211ac846",be7d8a70-25cc-4ffe-a5f5-89fb0cf1890f,"4d46c0ff-fc1c-48f8-b61d-64e72de591b6","70c064e2-31e8-4695-a95e-b6c40b726892",,false,,,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:19:02.629,2023-06-28 06:19:02.629,"6b7860ea-5a9c-4614-bdd1-36e1e924f92c",,,,,,,,,,1.1,e5bafe6d-8dde-4c9d-aa31-683f8e25f8a3,,
"69e2bb8c-a777-4fd7-8a6f-08a4126a1977","3021ba63-fa2a-402c-a87a-535c211ac846","9b659922-e9c6-49c9-bfb3-a3285bfd1d7b","4d46c0ff-fc1c-48f8-b61d-64e72de591b6","70c064e2-31e8-4695-a95e-b6c40b726892",,false,,,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:19:02.629,2023-06-28 06:19:02.629,c8521421-2822-4301-9edb-005ff2111e82,,,,,,,25,678,,1.2,e5bafe6d-8dde-4c9d-aa31-683f8e25f8a3,,
ff4df18e-fe1c-407f-8199-becfbabb99f2,"6182da71-c83e-4f63-8360-9752199713c8",e5bafe6d-8dde-4c9d-aa31-683f8e25f8a3,"4d46c0ff-fc1c-48f8-b61d-64e72de591b6","70c064e2-31e8-4695-a95e-b6c40b726892","73746298-b121-4aa1-a33a-d86c5bf7e1c3",false,ehjkrtyuirety,,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:19:22.640,2023-06-28 06:19:22.640,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,23,45,,,,51,1.0,,,
"438f36f0-8be7-4ef3-9051-8d8142823d5b","6182da71-c83e-4f63-8360-9752199713c8",be7d8a70-25cc-4ffe-a5f5-89fb0cf1890f,"4d46c0ff-fc1c-48f8-b61d-64e72de591b6","70c064e2-31e8-4695-a95e-b6c40b726892","771440c2-1642-457a-98da-50bf0d05db7e",false,ewrtyu6t7y8,,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:19:22.640,2023-06-28 06:19:22.640,"6b7860ea-5a9c-4614-bdd1-36e1e924f92c",,,,,,,,,,1.1,e5bafe6d-8dde-4c9d-aa31-683f8e25f8a3,,
fa862dfc-a19b-405b-a6bc-bd34459e1ca3,"6182da71-c83e-4f63-8360-9752199713c8","9b659922-e9c6-49c9-bfb3-a3285bfd1d7b","4d46c0ff-fc1c-48f8-b61d-64e72de591b6","70c064e2-31e8-4695-a95e-b6c40b726892",dd944fed-9d09-43e7-b536-fbe8579e2522,false,ertyuiop,,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:19:22.640,2023-06-28 06:19:22.640,c8521421-2822-4301-9edb-005ff2111e82,,,,,,,25,678,,1.2,e5bafe6d-8dde-4c9d-aa31-683f8e25f8a3,567,
"48c9878f-1ddb-4b60-9bf4-7c8c0254f7de",cd94ba5b-93ce-4606-b263-2099c2ebe017,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e","24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327",,false,,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 05:18:08.690,2023-06-28 05:18:08.690,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.0,,,
"6cd69642-3a4a-4a40-930d-426a694d3019",cd94ba5b-93ce-4606-b263-2099c2ebe017,e89b635d-89b7-436a-9d2e-f02a0e439acb,"24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327",,false,,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 05:18:08.690,2023-06-28 05:18:08.690,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,0,0,,1.1,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e",,
f28e5662-3c6f-4221-a6af-aeaca0130314,cd94ba5b-93ce-4606-b263-2099c2ebe017,b2f04ccb-0c13-4a8e-97aa-2521e93dafed,"24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327",,false,,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 05:18:08.690,2023-06-28 05:18:08.690,c8521421-2822-4301-9edb-005ff2111e82,,,,,,,34,58,,1.2,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e",,
e904654e-5871-4ef2-a31c-015fb77bef3f,cd94ba5b-93ce-4606-b263-2099c2ebe017,bfbf6ba9-95f5-4893-81e7-aa38e0d0c81e,"24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327",,false,,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 05:18:08.690,2023-06-28 05:18:08.690,"1d42a188-37af-4530-9cd5-c69569cd65ce",,,,,,,0,0,,1.3,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e",,
"8cf9814f-5338-4631-a282-969c3ad197b0",cd94ba5b-93ce-4606-b263-2099c2ebe017,b5b97bdc-a244-4d3e-8fce-e9f0046f6f79,"24751a83-a7ff-40cc-9209-f2b9cb282cae","3b87dbd9-8e01-4265-9777-e907dce79327",,false,,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-06-28 05:18:08.690,2023-06-28 05:18:08.690,"274d0a55-0fb2-496b-9010-527fece976be",0,0,0,,,,0,0,0,1.4,"4f1bfc84-f1a2-4ec7-bca5-5694cf6c4e4e",,
"3ceb8429-c96c-4253-8ae4-58b92c3fe4e1","57238e20-5152-4573-8aad-a92741867f7e","16899535-3273-4653-aa42-a9eb654dd3a9",e9e01c0d-627c-44d8-aa60-b39a209cb38d,ae0b03ee-82fc-43a9-8fa9-bbcf4a3fd66e,,false,,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-28 05:58:20.463,2023-06-28 05:58:20.463,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.0,,,
"83459662-8d89-4e30-8751-1e0df2aa3cfb","57238e20-5152-4573-8aad-a92741867f7e","40c835ae-7dee-4332-9ae2-2e44a34d1f10","4d3a0f4b-af33-44fa-ae38-d638a69704ac",d6f46520-b74c-484a-8824-430d7700cf93,,false,,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-28 05:58:20.463,2023-06-28 05:58:20.463,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.0,,,
"0695504b-465c-4b7f-8f9e-f5ed1202684c","57238e20-5152-4573-8aad-a92741867f7e","9680908b-fa12-4486-8647-9025359fc28f","485ddad1-fbb5-47d4-b1e3-6d4851338e73","157e100c-cd6d-4f1d-9d30-0305dfedc9a1",,false,,,true,"89a890fb-aa84-47fe-b8ef-72b9782744b0","89a890fb-aa84-47fe-b8ef-72b9782744b0",2023-06-28 05:58:20.463,2023-06-28 05:58:20.463,c8521421-2822-4301-9edb-005ff2111e82,,,,,,,1,80,,1.0,,,
"8328e009-bf83-4a8f-89ff-b4cf3409af75","13a3f710-a049-4948-85ae-cb41460ddb49",daae75fe-6a30-4a35-8f68-e0135c5ff19a,a661a8d4-dc7e-4a2b-939e-695d2e9c1e52,"1ee8a82e-64f5-4719-9d02-c3104823f351",eee50053-9670-4f8b-a2c3-8e8eafb2a5d8,false,flash,,true,"613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-20 06:28:33.692,2023-07-20 06:28:33.692,e8f6821a-0e92-42bd-83d7-a14fbf91546c,,,,,,630,,,,1.0,,,
"4700400c-cac3-4f53-9711-06f48c247c37","13a3f710-a049-4948-85ae-cb41460ddb49",a991c0ce-fd34-4168-a897-6fa127545b5e,a661a8d4-dc7e-4a2b-939e-695d2e9c1e52,"1ee8a82e-64f5-4719-9d02-c3104823f351","771440c2-1642-457a-98da-50bf0d05db7e",false,flash,,true,"613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-20 06:28:33.692,2023-07-20 06:28:33.692,cbe68237-8786-4220-a9d0-86c82d5c49b8,,,,,,,1,100,,1.1,daae75fe-6a30-4a35-8f68-e0135c5ff19a,80,
"8693030c-d1bf-4bc1-8378-51b8f2641c50","45bc2c23-1192-4518-bcd0-3e7ee6f39593","713bf46a-cfe3-48f6-b640-0fd2caffc8a1","4b78c7a3-c19f-408b-9847-6ad43abe35cc",da12ba25-e425-470d-8755-09d8a827b9f3,dd944fed-9d09-43e7-b536-fbe8579e2522,false,Flash,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-15 08:48:12.524,2023-07-15 08:48:12.524,"600f8bfb-93ca-4441-a75f-15f9a3a65536",0,1,0,,,,,,0,1.1,ca6372a0-ed79-4bf9-8606-3cb8be374cb3,,
"07048d6d-0c77-487b-a8f7-13fd43b0226a","4148ef38-64e8-48e4-9774-f4c5544d4b14","0f611715-d451-4d7d-b5d0-56394bf87cb6","8db88e9e-d9be-4c5c-9ecb-f1a1283a2f70","02b9ac76-a022-4bd8-a0b8-5374b4b442fe",,false,,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-06-28 08:14:34.623,2023-06-28 08:14:34.623,"274d0a55-0fb2-496b-9010-527fece976be",,,,,,,0,0,,2.5,"54337f98-913a-4662-bbbd-a622fa351277",,
"61fd1240-175c-4517-9423-9b8583282433","915eb34d-4897-4ba5-83d2-eb68a4367b5b",e5bafe6d-8dde-4c9d-aa31-683f8e25f8a3,"4d46c0ff-fc1c-48f8-b61d-64e72de591b6","70c064e2-31e8-4695-a95e-b6c40b726892",,false,,,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:20:17.839,2023-06-28 06:20:17.839,"3e316f12-a229-4eae-92d1-8ed64cca2029",,,,,,,,,,1.0,,,
b228046c-533e-463d-9be7-956c418bf8f4,"915eb34d-4897-4ba5-83d2-eb68a4367b5b",be7d8a70-25cc-4ffe-a5f5-89fb0cf1890f,"4d46c0ff-fc1c-48f8-b61d-64e72de591b6","70c064e2-31e8-4695-a95e-b6c40b726892",,false,,,true,"615d8ee7-7085-4161-af6c-8fd8c0b5685b","615d8ee7-7085-4161-af6c-8fd8c0b5685b",2023-06-28 06:20:17.839,2023-06-28 06:20:17.839,"6b7860ea-5a9c-4614-bdd1-36e1e924f92c",,,,,,,0,0,,1.1,e5bafe6d-8dde-4c9d-aa31-683f8e25f8a3,,
